"sampleID"	"DepMap_ID"	"PvA"	"UMAP_1"	"UMAP_2"	"lineage"	"subtype"	"Primary/Metastasis"	"type"	"cluster"	"cancer_type"	"RF_class"	"RF_probability"	"RF_probability_margin"	"Celligner_class"	"Celligner_class_confidence"	"uncorrected_tumor_class"	"uncorrected_tumor_prop"	"undifferentiated_cluster"
"TCGA-MI-A75G-01"	NA	NA	-3.30267812526055	10.5801204853174	"liver"	"hepatocellular carcinoma"	NA	"tumor"	16	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DM-A28K-01"	NA	NA	-9.39415681071903	6.99154156216217	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-13-0887-01"	NA	NA	2.52214853249405	-10.6862861953284	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	24	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-94-7033-01"	NA	NA	-8.47847781735344	-5.35868693820881	"lung"	"lung squamous cell carcinoma"	NA	"tumor"	11	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DR-A0ZL-01"	NA	NA	-8.96633716340472	-5.5094371501434	"cervix"	NA	NA	"tumor"	11	"cervix"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-30-PAISNS-01"	NA	NA	13.6183065925768	-2.45408583637525	"peripheral_nervous_system"	"neuroblastoma"	NA	"tumor"	31	"Neuroblastoma"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A1-A0SH-01"	NA	NA	-2.79270454658162	1.40044577842413	"breast"	"luminal A"	NA	"tumor"	57	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B6-A401-01"	NA	NA	-3.14942290756703	3.19702861981271	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-21-PATJMY-41"	NA	NA	3.10856904452592	13.5020049470462	"blood"	"acute myeloid leukemia"	NA	"tumor"	69	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-TQ-A7RS-01"	NA	NA	11.0888623617228	-9.65363692866601	"central_nervous_system"	"glioma"	NA	"tumor"	44	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AU-3779-01"	NA	NA	-8.01439503021369	8.00279517246155	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CV-7435-01"	NA	NA	-9.55620930892453	-4.34625897250734	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	7	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AB-2987-03"	NA	NA	0.710804249857939	12.3343568015908	"blood"	"acute myeloid leukemia"	NA	"tumor"	28	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-R5-A7ZE-01"	NA	NA	-9.75224423830601	-5.23823191651579	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	11	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-5P-A9K0-01"	NA	NA	-1.81009100744571	-4.89521965910781	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-QR-A6GR-01"	NA	NA	11.0908347700603	-3.65428029124754	"adrenal"	"pheochromocytoma & paraganglioma"	NA	"tumor"	27	"adrenal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-YL-A9WX-01"	NA	NA	1.13451531339062	4.54778215576211	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	18	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-E2-A10E-01"	NA	NA	-4.43162337649672	1.5565022759431	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-R6-A6L4-01"	NA	NA	-9.80724092776635	-5.6908853479261	"esophagus"	"esophageal carcinoma"	NA	"tumor"	11	"esophagus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-SX-A71R-01"	NA	NA	-0.693733272251649	-5.65397762743539	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-56-A49D-01"	NA	NA	-7.40246563756549	-5.23376012050712	"lung"	"lung squamous cell carcinoma"	NA	"tumor"	12	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-LN-A8I0-01"	NA	NA	-9.83365331752577	-5.34366343436168	"esophagus"	"esophageal carcinoma"	NA	"tumor"	22	"esophagus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CC-A7IF-01"	NA	NA	-3.49623203936258	9.80062383267698	"liver"	"hepatocellular carcinoma"	NA	"tumor"	16	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-TM-A7C4-01"	NA	NA	11.5857836793083	-7.17282750887858	"central_nervous_system"	"glioma"	NA	"tumor"	40	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-50-PAKGMU-01"	NA	NA	8.88566132195197	0.114398425202159	"kidney"	"wilms tumor"	NA	"tumor"	45	"Wilms"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EM-A2CM-01"	NA	NA	-1.41006895685486	-9.45808809084638	"thyroid"	"thyroid carcinoma"	NA	"tumor"	42	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-MT-A67D-01"	NA	NA	-9.70272675220132	-4.85202263943556	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	7	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-GF-A6C8-06"	NA	NA	6.93980047287281	2.14025822890327	"skin"	"transitory"	NA	"tumor"	3	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-J4-A6G3-01"	NA	NA	1.27598142084651	4.84232485159742	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	18	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EE-A20F-06"	NA	NA	6.85430314591161	3.33820323263925	"skin"	"transitory"	NA	"tumor"	3	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-3B-A9HL-01"	NA	NA	5.89874451158213	-3.60160295018377	"soft_tissue"	"dedifferentiated liposarcoma"	NA	"tumor"	37	"soft_tissue"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-27-2523-01"	NA	NA	6.46045436267876	-9.22364892714205	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-E7-A85H-01"	NA	NA	-7.34608943245564	0.13433914349335	"urinary_tract"	"bladder urothelial carcinoma"	NA	"tumor"	15	"urinary_tract"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-50-PAKXXF-01"	NA	NA	9.64881174066947	0.528489969751954	"kidney"	"wilms tumor"	NA	"tumor"	45	"Wilms"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-G4-6304-01"	NA	NA	-9.12566234444551	7.95479456936658	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CV-7424-01"	NA	NA	-6.22061954068862	-5.70295337964892	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	9	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A7-A0CG-01"	NA	NA	-4.03528098828081	0.712577121689826	"breast"	"luminal A"	NA	"tumor"	30	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-HD-7229-01"	NA	NA	-10.7617482623573	-4.44231558109553	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-44-2657-01"	NA	NA	-11.3117819632265	-0.30140322247798	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PAEERJ-09"	NA	NA	0.748103911392131	13.8760363611662	"blood"	"acute myeloid leukemia"	NA	"tumor"	39	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A2-A0T1-01"	NA	NA	-2.59261843434266	1.22164945635676	"breast"	"HER2-enriched"	NA	"tumor"	57	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-95-7562-01"	NA	NA	-11.8496325395058	-0.11009817338757	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DD-A3A5-01"	NA	NA	-4.21312572277121	9.98363058240995	"liver"	"hepatocellular carcinoma"	NA	"tumor"	16	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-55-7725-01"	NA	NA	-11.2556995937008	0.0567914843939573	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EM-A3AO-01"	NA	NA	-2.1641330667769	-9.3599265532549	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AF-2693-01"	NA	NA	-8.67146774598943	7.46415711096016	"colorectal"	"rectum adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BR-8682-01"	NA	NA	-8.85932490144877	6.03196727130556	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	1	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-D5-6924-01"	NA	NA	-8.59627329179567	7.76410136949825	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-OR-A5L6-01"	NA	NA	10.7206303512767	2.72293531032131	"adrenal"	"adrenocortical carcinoma"	NA	"tumor"	55	"adrenal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A1-A0SG-01"	NA	NA	-4.1544760720069	3.63050331333381	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-GJ-A3OU-01"	NA	NA	-2.7192478573242	8.66317307601256	"liver"	"hepatocellular carcinoma"	NA	"tumor"	36	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CQ-6219-01"	NA	NA	-11.2270641379873	-5.30491488064341	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-J4-A67N-01"	NA	NA	3.34722254177458	4.38681854099865	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	21	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-XF-A9T2-01"	NA	NA	-4.77007754538045	-5.43406483076163	"urinary_tract"	"bladder urothelial carcinoma"	NA	"tumor"	66	"urinary_tract"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-MA-AA41-01"	NA	NA	-10.1699883985273	-4.40119662314479	"cervix"	NA	NA	"tumor"	7	"cervix"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-GS-A9TX-01"	NA	NA	7.36274539219349	8.66059796682959	"lymphocyte"	"diffuse large B-cell lymphoma"	NA	"tumor"	29	"lymphocyte"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-KS-A4IB-01"	NA	NA	-3.66898937607029	-8.92149699906109	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-HC-7820-01"	NA	NA	3.482975023539	3.3094755621898	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	21	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AX-A3G3-01"	NA	NA	2.11576945917069	-9.95085696864742	"uterus"	"uterine endometrioid"	NA	"tumor"	24	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BC-A5W4-01"	NA	NA	-3.67245695221939	10.3026686039949	"liver"	"hepatocellular carcinoma"	NA	"tumor"	16	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-22-5474-01"	NA	NA	-7.21636482418811	-5.82262721894191	"lung"	"lung squamous cell carcinoma"	NA	"tumor"	9	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-D6-A4ZB-01"	NA	NA	-11.4590388883415	-4.61482682163646	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A4-8517-01"	NA	NA	-1.88431985161514	-4.94441826665629	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-LN-A49R-01"	NA	NA	-7.02428761442054	-6.09897187562087	"esophagus"	"esophageal carcinoma"	NA	"tumor"	9	"esophagus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FA-A6HO-01"	NA	NA	6.86478536367005	8.96831325488899	"lymphocyte"	"diffuse large B-cell lymphoma"	NA	"tumor"	29	"lymphocyte"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CA-6717-01"	NA	NA	-8.78517236498487	6.33702290147705	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DX-A1L1-01"	NA	NA	4.63315108083865	-3.88060479305538	"soft_tissue"	"dedifferentiated liposarcoma"	NA	"tumor"	37	"soft_tissue"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-WX-AA47-01"	NA	NA	-2.82319423962203	7.6941978113057	"liver"	"hepatocellular carcinoma"	NA	"tumor"	36	"liver"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-98-A539-01"	NA	NA	-7.37868079589499	-5.43451526535205	"lung"	"lung squamous cell carcinoma"	NA	"tumor"	9	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AJ-A5DV-01"	NA	NA	1.10286018975464	-6.82157831261768	"uterus"	"uterine endometrioid"	NA	"tumor"	32	"uterus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-ZG-A9NI-01"	NA	NA	1.14374333490181	6.42507022567188	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	18	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DX-A3LU-01"	NA	NA	5.94579336087111	-3.87089659241156	"soft_tissue"	"dedifferentiated liposarcoma"	NA	"tumor"	37	"soft_tissue"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DU-A76K-01"	NA	NA	8.29018918906529	-9.43334671653724	"central_nervous_system"	"glioma"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-ZB-A965-01"	NA	NA	4.2235856009524	-7.51228397661309	"thymus"	"thymoma"	NA	"tumor"	12	"thymus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-69-A59K-01"	NA	NA	-10.9031808219295	0.659648921995519	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-06-0152-02"	NA	NA	7.31151502678406	-9.66294491020337	"central_nervous_system"	"glioblastoma multiforme"	NA	"tumor"	4	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EM-A3SZ-01"	NA	NA	-2.87046994064617	-7.71157728429296	"thyroid"	"thyroid carcinoma"	NA	"tumor"	8	"thyroid"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-E2-A1BD-01"	NA	NA	-4.44161907461752	3.51731192496601	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-E2-A14Z-01"	NA	NA	-3.36330586820361	2.84736484812231	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-2G-AAKO-01"	NA	NA	5.8355395987711	6.92581427870299	"germ_cell"	NA	NA	"tumor"	48	"germ_cell"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-XE-AAOL-01"	NA	NA	6.04472243412364	6.17803297465692	"germ_cell"	"seminoma"	NA	"tumor"	48	"germ_cell"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-2G-AAKO-05"	NA	NA	5.6978740597869	6.98655263440378	"germ_cell"	NA	NA	"tumor"	48	"germ_cell"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-UF-A718-01"	NA	NA	-11.4091802740265	-4.80284528104366	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-70-6723-01"	NA	NA	-6.43262615248412	-6.97506818276142	"lung"	"lung squamous cell carcinoma"	NA	"tumor"	9	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-2J-AAB8-01"	NA	NA	-8.6639904281682	2.07490141356304	"pancreas"	"adenocarcinoma"	NA	"tumor"	19	"pancreas"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CV-7568-01"	NA	NA	-11.5435868960983	-5.32212206952569	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FS-A1ZM-06"	NA	NA	6.53083646329023	0.965574332470581	"skin"	"transitory"	NA	"tumor"	53	"skin"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DV-A4VZ-01"	NA	NA	0.228244581981967	-5.54709439141924	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	60	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PANCSC-09"	NA	NA	0.481432544155423	12.8520811096642	"blood"	"acute myeloid leukemia"	NA	"tumor"	28	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-V4-A9F2-01"	NA	NA	8.30527737413092	5.80345671042332	"eye"	"uveal melanoma"	NA	"tumor"	56	"eye"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-20-1682-01"	NA	NA	1.48543506202621	-8.2686764628568	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	13	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B8-5553-01"	NA	NA	0.767159766051332	0.24819581509712	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A2-A04R-01"	NA	NA	-3.48283954988228	3.85295638171142	"breast"	"luminal B"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CC-A7IJ-01"	NA	NA	4.07790173651851	-4.07770948078343	"liver"	"hepatocellular carcinoma"	NA	"tumor"	14	"liver"	NA	NA	NA	NA	NA	NA	NA	TRUE
"TCGA-05-5715-01"	NA	NA	-11.921596957637	-0.00343889224007263	"lung"	"lung adenocarcinoma"	NA	"tumor"	10	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-55-A492-01"	NA	NA	-10.4546746375537	-2.00682843548152	"lung"	"lung adenocarcinoma"	NA	"tumor"	23	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-29-1690-01"	NA	NA	2.11506223106647	-10.6426389610752	"ovary"	"ovarian serous cystadenocarcinoma"	NA	"tumor"	24	"ovary"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CZ-4856-01"	NA	NA	1.2081988537719	0.401278614435094	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-KO-8403-01"	NA	NA	-2.46906227575547	-2.92179042790444	"kidney"	"kidney chromophobe"	NA	"tumor"	58	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-96-8170-01"	NA	NA	-8.71858402518408	-6.37286184711664	"lung"	"lung squamous cell carcinoma"	NA	"tumor"	11	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A4-7286-01"	NA	NA	-1.69137371201624	-4.75233160483704	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DM-A1D0-01"	NA	NA	-9.18988614542079	8.24297260066201	"colorectal"	"colon adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-MB-A5YA-01"	NA	NA	5.07401987056008	-6.27004717139851	"soft_tissue"	"undifferentiated pleomorphic sarcoma"	NA	"tumor"	62	"soft_tissue"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-A7-A425-01"	NA	NA	-3.83331541436383	2.05435588912602	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-S7-A7WW-01"	NA	NA	11.3226614631143	-3.78479145314421	"adrenal"	"pheochromocytoma & paraganglioma"	NA	"tumor"	27	"adrenal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-21-PATAIJ-09"	NA	NA	2.97142620157437	14.1856250372166	"blood"	"acute myeloid leukemia"	NA	"tumor"	69	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-E9-A1RF-01"	NA	NA	-3.17573612937627	3.55145381775717	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B6-A408-01"	NA	NA	-3.89276216575337	3.79977079879956	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-V1-A9OT-01"	NA	NA	1.24978528358459	6.42105045026229	"prostate"	"prostate adenocarcinoma"	NA	"tumor"	18	"prostate"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-2G-AAEW-01"	NA	NA	5.62497934088492	6.96553063282451	"germ_cell"	"seminoma"	NA	"tumor"	48	"germ_cell"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BR-A4IU-01"	NA	NA	-8.46295567872957	4.33553560807948	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-LP-A5U2-01"	NA	NA	-7.0748727521008	-5.1247925656718	"cervix"	NA	NA	"tumor"	12	"cervix"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-E7-A677-01"	NA	NA	-6.32439782672693	-0.750864867781532	"urinary_tract"	"bladder urothelial carcinoma"	NA	"tumor"	15	"urinary_tract"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-UZ-A9PK-01"	NA	NA	-1.68243731245363	-5.44024882751799	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-50-PAJMEP-01"	NA	NA	9.06564346673536	-0.15518301846047	"kidney"	"wilms tumor"	NA	"tumor"	45	"Wilms"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AR-A1AL-01"	NA	NA	-3.97292092614229	-0.219245792799455	"breast"	"luminal A"	NA	"tumor"	30	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-3Z-A93Z-01"	NA	NA	0.252463007022993	-0.150497250369104	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-BT-A20X-01"	NA	NA	-10.3670732080253	-3.63934062581951	"urinary_tract"	"bladder urothelial carcinoma"	NA	"tumor"	7	"urinary_tract"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DH-A7UU-01"	NA	NA	7.55368164078546	-7.83549473924393	"central_nervous_system"	"glioma"	NA	"tumor"	20	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AN-A0AM-01"	NA	NA	-3.27223162109571	3.4335240867242	"breast"	"luminal B"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PASBHI-09"	NA	NA	0.215652528358295	12.9794174557065	"blood"	"acute myeloid leukemia"	NA	"tumor"	28	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-D8-A1JU-01"	NA	NA	-3.99891816311943	2.45432652099996	"breast"	"luminal A"	NA	"tumor"	0	"breast"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-FG-8186-01"	NA	NA	11.2179932277627	-8.97306592889186	"central_nervous_system"	"glioma"	NA	"tumor"	44	"central_nervous_system"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CJ-4872-01"	NA	NA	-0.00127943935664229	-2.42799758176218	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	35	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-EQ-8122-01"	NA	NA	-8.76131211921807	3.65348728599819	"gastric"	"stomach adenocarcinoma"	NA	"tumor"	6	"gastric"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-LN-A49V-01"	NA	NA	-4.66705493034771	-2.57607295573046	"esophagus"	"esophageal carcinoma"	NA	"tumor"	25	"esophagus"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-B0-5399-01"	NA	NA	0.111408459882688	0.993382487609705	"kidney"	"kidney clear cell carcinoma"	NA	"tumor"	5	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TARGET-20-PANHYK-09"	NA	NA	-0.322345465358089	14.204036934027	"blood"	"acute myeloid leukemia"	NA	"tumor"	28	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-AB-2840-03"	NA	NA	-0.80913855205109	12.1528427860615	"blood"	"acute myeloid leukemia"	NA	"tumor"	28	"blood"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-2Z-A9JL-01"	NA	NA	-0.925800879743806	-5.73005048348923	"kidney"	"papillary renal cell carcinoma"	NA	"tumor"	17	"kidney"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-OR-A5JS-01"	NA	NA	11.1277779199361	3.07640497352426	"adrenal"	"adrenocortical carcinoma"	NA	"tumor"	55	"adrenal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-63-A5MY-01"	NA	NA	-6.91073546726935	-7.17112039589955	"lung"	"lung squamous cell carcinoma"	NA	"tumor"	9	"lung"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-CV-7091-01"	NA	NA	-11.8491397758086	-5.07329052466993	"upper_aerodigestive"	"upper aerodigestive squamous"	NA	"tumor"	22	"upper_aerodigestive"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-DY-A1DD-01"	NA	NA	-7.81807603336858	7.91528064119192	"colorectal"	"rectum adenocarcinoma"	NA	"tumor"	1	"colorectal"	NA	NA	NA	NA	NA	NA	NA	FALSE
"TCGA-VF-A8AC-01"	NA	NA	5.91470639577517	6.92287452995317	"germ_cell"	"seminoma"	NA	"tumor"	48	"germ_cell"	NA	NA	NA	NA	NA	NA	NA	FALSE
